MSA,MSA_ID,largest_city,in_center_city,total_commuters_2018,main_city_commuters_2018,suburban_commuters_2018,outside_msa_commuters_2018,total_commuters_2011,main_city_commuters_2011,suburban_commuters_2011,outside_msa_commuters_2011,city_commuter_rate_2018,city_commuter_rate_2011,suburban_commuter_rate_2018,suburban_commuter_rate_2011,outside_msa_commuter_rate_2018,outside_msa_commuter_rate_2011
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,Nashville-Davidson metropolitan government (balance),FALSE,516055,171433,309200,35422,414972,146776,240566,27630,0.33219908730658554,0.3537009725957414,0.5991609421476393,0.5797162218173756,0.06863997054577516,0.06658280558688297
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,Nashville-Davidson metropolitan government (balance),TRUE,290058,181980,88063,20015,239166,152089,69500,17577,0.627391763026705,0.6359139677044396,0.3036047962821229,0.29059314451050733,0.0690034406911721,0.07349288778505306
"New Haven-Milford, CT",35300,New Haven,FALSE,312248,37557,148837,125854,305145,39643,148309,117193,0.12027939330275934,0.1299152861754248,0.4766627808664907,0.48602795392354453,0.4030578258307499,0.38405675990103066
"New Haven-Milford, CT",35300,New Haven,TRUE,43262,18388,14102,10772,39091,17557,12540,8994,0.42503813970690213,0.4491315136476427,0.32596736165688134,0.3207899516512752,0.24899449863621653,0.23007853470108208
"New Orleans-Metairie, LA",35380,New Orleans,FALSE,318591,71277,210294,37020,296603,62225,201654,32724,0.22372571729898208,0.2097922138346544,0.6600751433656318,0.6798784907772342,0.11619913933538613,0.11032929538811138
"New Orleans-Metairie, LA",35380,New Orleans,TRUE,135688,82331,43081,10276,107827,62646,37136,8045,0.6067669948705855,0.5809862093909689,0.31750044219090856,0.3444035352926447,0.07573256293850598,0.07461025531638643
"New York-Newark-Jersey City, NY-NJ-PA",35620,New York,FALSE,5064000,978515,3794532,290953,4700498,840103,3599720,260675,0.19322966034755135,0.17872638175784777,0.7493151658767773,0.7658167283551658,0.05745517377567141,0.055456889886986445
"New York-Newark-Jersey City, NY-NJ-PA",35620,New York,TRUE,3459697,2956912,416378,86407,2973100,2529318,375064,68718,0.854673689632358,0.8507342504456628,0.12035100183628798,0.12615250075678586,0.024975308531354046,0.02311324879755138
"North Port-Sarasota-Bradenton, FL",35840,Sarasota,FALSE,248523,28850,143859,75814,206461,29701,115090,61670,0.11608583511385265,0.1438576777212161,0.5788558805422436,0.5574418413162776,0.3050582843439038,0.29870048096250623
"North Port-Sarasota-Bradenton, FL",35840,Sarasota,TRUE,18363,5145,8076,5142,12921,5099,6361,1461,0.2801829766378043,0.3946288986920517,0.439797418722431,0.492299357634858,0.2800196046397647,0.11307174367309032
"Ogden-Clearfield, UT",36260,Ogden,FALSE,230872,24929,118750,87193,187126,22415,94958,69753,0.1079775806507502,0.11978559900815493,0.5143542742298763,0.5074548699806547,0.3776681451193735,0.3727595310111903
"Ogden-Clearfield, UT",36260,Ogden,TRUE,35201,10491,16205,8505,28732,8934,12297,7501,0.29803130592880883,0.3109425031323959,0.4603562398795489,0.42798969789781427,0.2416124541916423,0.26106779896978977
"Oklahoma City, OK",36420,Oklahoma City,FALSE,256067,131662,108528,15877,235378,119678,102034,13666,0.5141701195390269,0.5084502374903347,0.4238265766381455,0.43348996082896446,0.06200330382282762,0.05805980168070083
"Oklahoma City, OK",36420,Oklahoma City,TRUE,246750,177285,54878,14587,218788,157488,48139,13161,0.7184802431610943,0.7198200998226594,0.222403242147923,0.22002577837907014,0.05911651469098277,0.06015412179827047
"Omaha-Council Bluffs, NE-IA",36540,Omaha,FALSE,217125,101760,99798,15567,190366,94860,82881,12625,0.4686701208981002,0.498303268440793,0.45963385146804836,0.43537711566141013,0.07169602763385147,0.06631961589779688
"Omaha-Council Bluffs, NE-IA",36540,Omaha,TRUE,195615,131639,53751,10225,181604,132256,42314,7034,0.672949415944585,0.7282658972269334,0.2747795414462081,0.23300147573841987,0.05227104260920686,0.03873262703464681
"Orlando-Kissimmee-Sanford, FL",36740,Orlando,FALSE,944871,180008,582085,182778,751323,142855,462841,145627,0.1905106623020497,0.19013793002476964,0.61604705827568,0.6160346482138841,0.19344227942227035,0.19382742176134632
"Orlando-Kissimmee-Sanford, FL",36740,Orlando,TRUE,124124,41217,62152,20755,93298,33051,48139,12108,0.3320630981921304,0.3542519668160089,0.5007250813702426,0.515970331625544,0.1672118204376269,0.12977770155844712
"Oxnard-Thousand Oaks-Ventura, CA",37100,Oxnard,FALSE,279333,17714,118996,142623,260829,14755,112821,133253,0.06341535013764933,0.05656962991078446,0.4260005083538286,0.432547761176863,0.510584141508522,0.5108826089123525
"Oxnard-Thousand Oaks-Ventura, CA",37100,Oxnard,TRUE,68471,18347,25887,24237,57187,15388,21830,19969,0.2679528559536154,0.26908213405144527,0.378072468636357,0.38173011348733105,0.3539746754100276,0.3491877524612237
"Palm Bay-Melbourne-Titusville, FL",37340,Palm Bay,FALSE,171833,18197,100225,53411,150906,7298,101989,41619,0.10589933249143063,0.048361231495102915,0.5832698026572312,0.6758445654911004,0.3108308648513382,0.27579420301379665
"Palm Bay-Melbourne-Titusville, FL",37340,Palm Bay,TRUE,39919,8664,19587,11668,34531,6118,17976,10437,0.21703950499762018,0.17717413338739105,0.490668603922944,0.5205757145753092,0.2922918910794359,0.3022501520372998
"Pensacola-Ferry Pass-Brent, FL",37860,Pensacola,FALSE,135773,33190,87310,15273,120093,32952,77882,9259,0.24445213702282487,0.274387349803902,0.6430586346328062,0.6485140682637622,0.1124892283443689,0.07709858193233578
"Pensacola-Ferry Pass-Brent, FL",37860,Pensacola,TRUE,17952,7535,8620,1797,19202,7942,8409,2851,0.41973039215686275,0.4136027497135715,0.4801693404634581,0.43792313300697844,0.10010026737967914,0.14847411727945006
"Peoria, IL",37900,Peoria,FALSE,98255,33094,49580,15581,101959,31278,56578,14103,0.3368174647600631,0.30677036848144845,0.504605363594728,0.5549093262978256,0.1585771716452089,0.13832030522072597
"Peoria, IL",37900,Peoria,TRUE,36407,19947,9809,6651,37968,20186,12204,5578,0.547889142197929,0.5316582385166456,0.2694262092454748,0.32142857142857145,0.18268464855659625,0.14691319005478298
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,Philadelphia,FALSE,2051430,252434,1488332,310664,1940062,243813,1421380,274869,0.1230526998240252,0.12567278777688548,0.7255095226256806,0.7326466886109826,0.1514377775502942,0.141680523612132
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,Philadelphia,TRUE,571788,344725,183345,43718,510008,327361,149774,32873,0.6028895324840675,0.6418742451098807,0.32065205985435163,0.29366990321720443,0.07645840766158087,0.06445585167291494
"Phoenix-Mesa-Scottsdale, AZ",38060,Phoenix,FALSE,1220259,422403,753716,44140,993971,391586,568781,33604,0.34615847947034195,0.39396119202672913,0.6176688719362037,0.57223098058192845,0.03617264859345434,0.0338078273913424
"Phoenix-Mesa-Scottsdale, AZ",38060,Phoenix,TRUE,633896,364162,251144,18590,517433,320885,182423,14125,0.5744822494541691,0.6201479225329656,0.3961911733154965,0.352553857214364,0.029326577230334314,0.027298220252670393
"Pittsburgh, PA",38300,Pittsburgh,FALSE,866535,180283,636483,49769,845846,178263,623614,43969,0.20805045381894557,0.21075112963825565,0.7345150513251052,0.7372665946283365,0.05743449485594927,0.05198227573340774
"Pittsburgh, PA",38300,Pittsburgh,TRUE,124001,69879,46545,7577,116847,68366,42152,6329,0.5635357779372747,0.5850899038914136,0.3753598761300312,0.36074524805942815,0.06110434593269409,0.054164848049158304
"Portland-South Portland, ME",38860,Portland,FALSE,186101,40186,127061,18854,168198,37815,114443,15940,0.21593650759533803,0.22482431420112012,0.6827529137403883,0.680406425760116,0.1013105786642737,0.09476926003876383
"Portland-South Portland, ME",38860,Portland,TRUE,29845,16237,12600,1008,26770,14959,10756,1055,0.5440442285139889,0.5587971610011206,0.4221812698944547,0.4017930519237953,0.03377450159155637,0.03940978707508405
"Portland-Vancouver-Hillsboro, OR-WA",38900,Portland,FALSE,758247,204444,495599,58204,634988,180795,409293,44900,0.26962717953384585,0.2847219160047119,0.6536115540186773,0.6445680863260408,0.07676126644747688,0.0707099976692473
"Portland-Vancouver-Hillsboro, OR-WA",38900,Portland,TRUE,289941,180878,97196,11867,246001,152777,83938,9286,0.6238441613983534,0.6210421908854029,0.33522682200861553,0.3412099950813208,0.040929016593031,0.03774781403327629
"Providence-Warwick, RI-MA",39300,Providence,FALSE,634070,73528,402930,157612,590042,72215,383941,133886,0.11596196003595817,0.12238959260527217,0.6354661157285473,0.650701136529264,0.2485719242354945,0.2269092708654638
"Providence-Warwick, RI-MA",39300,Providence,TRUE,63343,23347,31197,8799,52725,22231,24329,6165,0.3685805850685948,0.42164058795637743,0.4925090380941856,0.4614319582740635,0.13891037683721957,0.11692745376955903
"Provo-Orem, UT",39340,Provo,FALSE,207066,28017,108086,70963,148559,24667,73172,50720,0.13530468546260613,0.16604177464845618,0.5219881583649658,0.49254504944163596,0.34270715617242814,0.34141317590990783
"Provo-Orem, UT",39340,Provo,TRUE,32926,11298,13778,7850,26197,9904,10277,6016,0.34313308631476647,0.37805855632324314,0.418453501791897,0.3922968278810551,0.23841341189333656,0.2296446157957018
"Raleigh, NC",39580,Raleigh,FALSE,377072,120147,154171,102754,308648,107748,116966,83934,0.3186314550006365,0.34909670563230605,0.4088635592141554,0.3789624426531194,0.27250498578520815,0.27194085171457455
"Raleigh, NC",39580,Raleigh,TRUE,168495,79369,43050,46076,136033,71099,31330,33604,0.4710466185940236,0.5226599428079951,0.25549719576248553,0.23031176258701933,0.2734561856434909,0.24702829460498554
"Reading, PA",39740,Reading,FALSE,147981,13156,73678,61147,140969,16625,66365,57979,0.08890330515404005,0.11793373011087543,0.4978882424094985,0.47077726308621043,0.4132084524364614,0.41128900680291414
"Reading, PA",39740,Reading,TRUE,30809,4819,15499,10491,24788,5489,11126,8173,0.15641533318186243,0.22143779248023238,0.503067285533448,0.44884621591092466,0.34051738128468956,0.32971599160884296
"Reno, NV",39900,Reno,FALSE,102617,55046,38594,8977,82336,49508,28107,4721,0.5364218404357952,0.6012922658375437,0.3760975277000887,0.34136951029926155,0.08748063186411609,0.05733822386319472
"Reno, NV",39900,Reno,TRUE,91584,57957,26370,7257,72031,48733,18002,5296,0.6328288784067087,0.6765559273090752,0.2879323899371069,0.24992017325873583,0.07923873165618449,0.07352389943218891
"Richmond, VA",40060,Richmond,FALSE,461520,87308,306004,68208,411752,79757,273918,58077,0.1891749003293465,0.1937015485049253,0.6630351880741896,0.6652499562843653,0.14778991159646385,0.14104849521070936
"Richmond, VA",40060,Richmond,TRUE,89975,34914,43841,11220,73141,30186,33932,9023,0.3880411225340372,0.41270969770716837,0.48725757154765215,0.46392584186707864,0.12470130591831065,0.123364460425753
"Riverside-San Bernardino-Ontario, CA",40140,Riverside,FALSE,1513646,71911,841083,600652,1244989,65125,662163,517701,0.04750846631246672,0.05230969912183963,0.5556669128713054,0.5318625305123178,0.3968246208162278,0.41582777036584256
"Riverside-San Bernardino-Ontario, CA",40140,Riverside,TRUE,116822,28994,47948,39880,95459,27273,34888,33298,0.2481895533375563,0.2857038100126756,0.4104363904059167,0.3654762777737039,0.341374056256527,0.3488199122136205
"Rochester, MN",40340,Rochester,FALSE,49432,27258,16763,5411,45024,25418,15022,4584,0.5514241786696876,0.5645433546552949,0.3391123159087231,0.33364427860696516,0.10946350542158925,0.10181236673773987
"Rochester, MN",40340,Rochester,TRUE,44400,34102,4657,5641,41326,32941,3519,4866,0.768063063063063,0.7971010985820065,0.10488738738738738,0.08515220442336544,0.12704954954954956,0.11774669699462807
"Rochester, NY",40380,Rochester,FALSE,369133,89356,236879,42898,353615,86883,230688,36044,0.2420699314339276,0.2456994188594941,0.6417172130370354,0.6523705159566194,0.11621285552903696,0.10193006518388643
"Rochester, NY",40380,Rochester,TRUE,78029,34286,34751,8992,69183,31490,31007,6686,0.43940073562393467,0.4551696225951462,0.44536005843981086,0.44818813870459506,0.11523920593625447,0.09664223870025873
"Rockford, IL",40420,Rockford,FALSE,79469,26274,28910,24285,77161,27876,25983,23302,0.33061948684392656,0.3612705900649292,0.36378965382727857,0.3367374710021902,0.3055908593287949,0.3019919389328806
"Rockford, IL",40420,Rockford,TRUE,52582,23908,14641,14033,49220,26023,10844,12353,0.4546803088509376,0.5287078423405119,0.2784412916967784,0.22031694433157253,0.26687839945228403,0.2509752133279155
"Sacramento--Roseville--Arden-Arcade, CA",40900,Sacramento,FALSE,693720,139634,385043,169043,592265,136307,328972,126986,0.2012829383612985,0.2301452896929584,0.5550409387072595,0.5554473082150726,0.24367612293144209,0.21440740209196896
